,count,hate_speech,offensive_language,neither,class,tweet
266,3,0,3,0,1,@Tmacc_GFG: &#8220;@VoiceOfDStreetz: @Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam&#128564;&#8221;hoes taste like meds&#127815;&#127815;&#127868;
267,3,0,2,1,1,@Tmacc_GFG: &#8220;@tizzimarie: No slushes &#128549;&#8221;hoes nasty anyway fam&#128564;
268,3,1,2,0,1,@Tmacc_GFG: BOBBY BITCH-by @BobbyShmurdaGS9 be getting me live as fuck hell yea play that hoe before my workout
269,3,0,3,0,1,@TreLeKidd: Yo bch  Gucci Mane  @JabariGreat : My bch stoner &#128175;&#128175; http://tco/lt9LIJjpg9&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;
270,3,0,3,0,1,@TweetGameLazy: can ride your bch wh no handle bars
271,3,0,3,0,1,@TyJonCuffee: And if you aint hoe get up out my traphoussseeeee
272,3,0,0,3,2,@UberFacts: 15 sad TV character deaths were still bter over http://tco/uLclFUF8nC http://tco/1RXYQOOsM0ned stark was  man
273,3,0,3,0,1,@UnHoly_Jack: se harbor bches are all Pay Bus hoes Lol all
274,3,0,3,0,1,@Vbomb20: @Woodchuck20 pussy love 
275,3,0,3,0,1,"@VeronikaHumbe: Ultraviolence video coming you ltle bch #MTVHottest Lana Del Rey http://tco/533fLbvWqh 

bchy promo"
276,3,0,3,0,1,"@VineForByrd: On my way to fuck your bch https://tco/4lMTFNL2iy

LMFAO KITTYCOPTER"
277,3,0,0,3,2,@WBUR: smuggler explains how he helped fighters along  Jihadi Highway: http://tco/UX4anxeAwd
278,3,0,3,0,1,@WBeezy_: @QuaGreat: Aww ir av look so cute toger &#128145; http://tco/9lPorCb8w0 &#128128;&#128128;&#128128; do gotta get Ike avi on th bch 
279,3,0,3,0,1,@WBeezy_: @Run_DRC: Its simple dont be hoe=dont worry about being exposed &#128540; fight mewhy 
280,3,0,3,0,1,"@WannabeKanye: whys th bch boosting herself http://tco/uOd2f5WtKV

Her size nt exactly  most healthy tho"
281,3,0,3,0,1,@WHaPrettyface: @_1nonlykeha bet not be no bches &#128514;&#128080;&#128299;&#128299;&#128298; &#128514;&#128514; Kim bye
283,3,0,3,0,1,@X_XPDOTJDOT: Damn near gotta protect my tweets stalkers being annoying you got that dope dick Drive se bches loco
284,3,0,3,0,1,@XoJennyGirl: Im making marack my girlfriend  @marackaf aye you pullin hoes just like taught you
285,3,1,2,0,1,@XoXo__Angiee: Bruno fag boy you love me
286,3,0,3,0,1,@YEHs_Von: &#8220;@Run_DRC: must be bch&#8221; you are &#128514;&#128514;&#128514; sike naw Th why we always beefing &#128514;
287,3,0,0,3,2,@Yankees: Down 6-1 #Yankees look to rally in  bottom of  9th #RALLYCAP
288,3,0,3,0,1,@YoungRicooo: &#8220;@WexicanAfro702: Dont take advantage of nice person&#8221;@ hoes@ everyjuan
289,3,1,2,0,1,@YoungRicooo: Happy bihday bch nigga @WexicanAfro702 Thanks pal
290,3,0,3,0,1,@YoungRicooo: Sad knowing that most hoes wont fuck wh you bc you aint got stacks wa till friday
291,3,0,3,0,1,@YunGMiGo: @Shane_A1 cinco sh harder fucc niggayee but you fucc rich homie cuz dats ya homeboy fucc nicca
292,3,0,3,0,1,@ZoeBaon3: @h0rheyd ewww said THAT last Sundayas in  last Sunday was re Read  again nigs&#128563;&#128563;&#128563;&#128563;&#128563;
293,4,1,3,0,1,@_BaDa_Bing: only punch real niggas in  face cause pussy Nigga  gonna punch me right back Strong Mush or Shake
294,3,0,3,0,1,@_BeeDontCare My pussy still fresh &lt;----- something stank girls say
295,4,0,4,0,1,@_GeeWillikers_: Ass slapping  one  greatest things Haha &#128527; slapped girl on  ass  She got mad aint get pussy for week
296,3,0,3,0,1,@_TommyCollins: @WeAreRichnow @buffalobills yeah Texans are so much better you fucking retard see that youre mad about th
297,3,1,2,0,1,@__MALIBUbarbie: Nd wtf  up wh dark bches wh blonde PLEASE HAVE SEVERAL SEATS HOE looking like black&amp;milds out here
298,4,0,4,0,1,@__Sugga: res lane some bches need to stay in &#128526;  left get right  fuck outta our face &#128557;&#128129;&#128536;
299,3,0,3,0,1,@__sneakyb: hate when boys deny that have bches &#128080;&#128553; smh
300,3,1,2,0,1,@__tarade__: Ya nigs out re still saying yall dont eat butt WITH STRAIGHT FACE
301,3,0,3,0,1,@__youreWelcome: Im boss ass bch that needs to in corner
302,3,0,3,0,1,@_iwantfranny: Hes hoe  cant
304,3,0,3,0,1,@_prettyflvck0: Me And Paul Thinkin Bout Gettin Rentals For Da Weekend &#128665;&#128168;&#128168;oooh sh bches betta stay out da streets
305,6,0,6,0,1,@_rapdreams: bches hold nigga down when he get locked up but if nigga go to college or  milary different story &#128564;
306,3,1,2,0,1,@_simplycalin: why do my friends hate me because you ratchet hoe
307,3,1,2,0,1,@adriwadrri: No love for se fuck niggas hoes*
308,3,0,3,0,1,@airmaxlad1: Hot meat http://tco/BRz8Imk5vK sexy as fuck scally lad would love to meet him and trainers
309,3,0,3,0,1,@airmaxlad1: Sniff http://tco/FHHbBRMYBN perved up scally lad fuck yeah
310,3,0,3,0,1,@alejandra_p13: se bches love Sosa
311,4,0,3,1,1,@alexsixela__: &#8220;@whe_thunduh: leg watched  for about 30 or 40 seconds &#128529;&#8221;SO DID WTF prob cause were retarded smh
312,3,0,3,0,1,@allonnamaya_: What should name my cat ideas Mr pussy
313,3,0,2,1,1,@altosteel115: http://tco/tM28mh5XG2 woof woof Sexy thug boy scally
314,3,0,3,0,1,@ambiousBree: @_1nonlykeha see  damn phone ringing &#128547;&#128530;&#128542; when you married bches makes demands You havent called me
315,3,0,3,0,1,@analicialoue: Tevin  my favore sophomore think hes so funny Hes really not Lmaoo hes ltle hoe
316,3,0,3,0,1,@angelenagoley: 10 sex posions http://tco/nt3PABMWsm http://tco/JmHZ8Sczf0naw th what call fucking  soul outta bch &#128557;
317,3,2,1,0,0,@ashlingwilde: @ItsNotAdam  bored supposed to be cute you faggot Sometimes
318,3,0,0,3,2,@ayyee_ceee_: One mans trash &#128686;  anor mans treasure &#127942;
319,3,0,3,0,1,@babineaux_: dont got no type Bad bches   only thing like *Iongotnotype
320,3,2,1,0,0,@bigbootybhopp: @whe_thunduh lassen cc   coach wants me feel  youll get more my nig no doubt
321,3,0,3,0,1,"@bleedingtrap: god teeth  gold chain
whe bches  cocaine"
322,3,1,2,0,1,@cheetahBluntz_: Its me hoe me hoe&#128129; shhhhh
323,3,0,3,0,1,@chieflottahoes: In DC we call rollers in Chiraq we call thots All across America have been known as hoe
324,3,0,3,0,1,@clayton_jenn99: Im gonna ms that bch of bus driverno you wont Dont lie
325,3,0,3,0,1,@coltfoy2Gone: hate when bches try and put you in  friendzone bch Im tryin to score put me in  endzone &#128293;&#128293;&#128293; ON MY SOUL
326,3,0,1,2,2,@complex_uk: Ashley Young has tried to deny that bird*** landed in mouth ---&gt; http://tco/mlr5eWgonK https://tco/AvCHFj7reM hahaha
327,3,0,3,0,1,@datFullerkid: @TreVaughnLG yall both gimped up Aint tht bch huh lol
328,3,0,1,2,2,@deepthroatMike: @Boys_South: Take me for ride &#128525;&#128139; http://tco/H5mAtjYfGA#redneck woof woof
329,3,1,2,0,1,@demi_eggleton: oh my god love Victoria Mchell all my bches love me
330,3,0,3,0,1,@djsliime: That long dtance sh wack knew  bch was cheating- uh oh
331,3,0,3,0,1,@fIiing: HES DOING IT RIGHT &#128525;&#128120;&#128158; http://tco/JZKkiVUVjC no bches smh
332,3,0,3,0,1,@fatboyswagg347: BAN dat pussy for life &amp; he gotta pay 25 millon dollar fine
333,3,1,2,0,1,@fuckcamoclark: Roses are red and violets are blue and niggers are black you know thats true @dylan72892
334,3,0,0,3,2,@g0rillaz0e: Sting on my window sill window open bird tries to fly in Smacked  #ProtectAnimals @peta
335,3,0,3,0,1,@glowstruck: But nigga gon be nigga be nigga You sound fuckin retarded
336,3,0,0,3,2,@greggutfeld: video an entire media will likely mock http://tco/XFr1cRXWSm am such crybaby
337,3,0,3,0,1,"@gurl_Im_Angie: @ItsKiaraaaa @WestYourMajesty Im not even shy stfu kik mom: Hi angelique 
Angelique: Smiles *Dips cracker in soup*"
338,3,0,3,0,1,@haian__goLd: Tim Tebow got cut from every team he was on in  NFL and he already got more hoes than me in Starkville Smh &#128514;&#128514;&#128514;&#128514;
339,3,0,3,0,1,"@hazelebaby: Karma  bch #Damn #GodProtectsHAngels &#128588;

*sips tea*"
340,3,0,3,0,1,@hornyjhb: Fuckin hot gym pussy http://tco/ZVYmcXQuTA fuck yeah
341,3,0,0,3,2,@hxhassan: Jihadi patron Hajjaj al-Ajmi  arrested at Kuwa airpo https://tco/ZmloKfWDQl
342,3,0,2,1,1,@iAMPickUpLines: You can call me Fireman cause turn  hoes on
343,3,0,3,0,1,@iCrawley: could never have bby by lil dick Thts got aboion by  last bch- oh My God
344,3,0,3,0,1,@iDntWearCondoms: Watch women try to argue wh me like have dick and actually fucked some pussy before hate when bches do that
345,3,0,3,0,1,@iLGDaily: And smoke weed in public fuck cops man do what you wanna do dont own you run if come are you retarded
346,3,0,0,3,2,@iTrapWatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://tco/JbnoNM3N1P
347,3,0,3,0,1,"@irlfatty: my pussy sweet like watermelon http://tco/SKlPh3TtoG

Thotermelon"
348,3,0,1,2,2,@scoleharmon_: When twter rappers dm me ir trash links http://tco/35nMR4AUQg
349,3,0,3,0,1,@jSadass: loud bches annoy me
350,4,0,4,0,1,@jacaxeltlu: Eventually every bch turns into that hoe # Truuu
351,3,0,3,0,1,@jaimescudi_: @Tonybthrz_: @jaimescudi_: swear if oomf try talking to me tomorrow @ @BarackObama pussy
352,3,0,3,0,1,@jama_jam: You bches be pretending to be TF crazy You aint never lied
353,4,0,3,1,1,@jasmyncyniquee: @whe_thunduh bye hoe um bye 
354,3,2,1,0,0,@jayswaggkillah: Jackies retard #blondeproblems At least can make grilled cheese
355,3,1,2,0,1,@jboii2: ima keep on giving se pussy ass niggas ah reason to hate 
356,3,0,0,3,2,@jethromass: Photo: http://tco/CxRs5BVhPw he  in sole heaven
357,3,2,1,0,0,@jgabsss: Stacey Dash won &#128166; http://tco/PDLG46rjOL baddest bch evaaaa
358,3,0,3,0,1,@juicyyyjayyyy: Side bch Sunday &#128514;&#128514;&#128514; &#128514;&#128514;&#128514;
359,3,0,3,0,1,"@k_eazy26: Facts what baldheaded bch made th sh &#128074;&#128074;&#128555;&#128530; http://tco/fDYojpT9Xg

Lmao &#128553;&#128514;"
360,3,0,3,0,1,@kayreneeee_: Fuck us and we tweakin hoe shmurda
361,3,0,0,3,2,"@kazooook: We actin like  7th day @WesGodLaFlare http://tco/s9gMtEvpaT
&#128123;spook"
362,3,0,3,0,1,@kikiSTFU: Ill break that lil bch neck and wont even feel sorry about  Savage
363,3,0,3,0,1,@leikant: Th  so fucking hot #scally #sneakersex #sockfeth #sniff #trainersex http://tco/TubivxbxcO love me some kinky scallies
364,3,1,2,0,1,@likemicah: Yall dumb ass niggas be so pressed to have hoes Yall weak as fuck as fuck weed over hoes oreos too
365,3,0,3,0,1,@lildurk_: can turn yo bch into eaterrrrrrrrr
366,3,0,3,0,1,@lildurk_: dont trust dese hoes Nikki told 51st where stay at all my fans screen shot ASAP we finna come to Chiraq and shoot sumn
367,3,0,3,0,1,@marackaf: &#8220;@whe_thunduh: Aye yall ima tryout for  bowling team frfr&#8221; tryouts passed tho no res two more retard
368,3,0,3,0,1,@maybe6789: Now got what want bch  Enjoy  http://tco/gLQzwtGMj9 now th  crazy pay would love to attend
369,3,0,0,3,2,"@metroadlib: colored contacts in your eyes
blinders on mine
cause cant see you at all Lmao"
370,3,0,3,0,1,@michelle_westt: Facts @POONsoaker: Only  dudes wh hoes say dont got hoes&#8221; @J_Austin12
371,3,0,3,0,1,@midyWIDEY_: Im rea sta smacking bches period  Bluffin at best
372,3,0,3,0,1,"@molssyo: Lifes bch and you die 
Thats why we get high cause you neva know when youre gonna go my ster  perfect (:"
373,3,0,3,0,1,@molssyo: One of us  on drugs and me but youre still wrong &#128514; @currieburry hahahahahahah im bch sometimes (:
374,3,1,2,0,1,@morgandaylee: Im feeling pretty fuckin ghetto Smh
375,3,0,0,3,2,@nohands_24: @20ToLife_: @nohands_24: @DejaaLeeann_: @B_Coleman2 swears Im #1 man easily easily behind Austin nip
376,3,0,3,0,1,@obey_jrock__: Th  true ride or die bch &#128175; http://tco/bkwHX83fkW what  fuck hahahahah
377,4,0,0,4,2,@oldpicsarchive: HGWells and Charlie Chaplin http://tco/sTiDDHK3WT #Htory #Photography
378,3,0,3,0,1,@oiz_jaylene: All see  Brunos bch ass on my twter now wtf Brunos all that she sees (Drake voice)
379,3,0,3,0,1,@ozzie_garza: @whe_thunduh Im about to cool faggot chill tf  cool nigga
380,3,0,3,0,1,@ozzie_garza: @whe_thunduh Im so sure bch frfr tf
381,3,0,3,0,1,@poppunksucks: Twter  not source of news broadcast you fucking retards   when nbc abc cnn Fox etc are all keeping quiet
382,3,0,3,0,1,@queendulaaa: Got couple bches saying know me But&#8217;ma let  money talk for me &#128526;&#128076; AND IM LIKE #WWYD
383,3,0,3,0,1,@realFOES: Grudges are for weirdosand bches
384,3,1,0,2,2,"@rhythmixx_: told Mariam to but cigarettes for her bihday

You also called me trash rn"
385,3,0,0,3,2,@riananewman: @22EdHam brownies tonight what kind
386,3,0,3,0,1,@roLLYuP23: No text back dont give fuck Ill text anor bch damn someone  hu lol
387,6,1,5,0,1,@ronald_iongi: Ummmmmm okay http://tco/4BVLsci5K5 you got hoes from left to right &#128514;&#128514; do yah thang
388,3,0,3,0,1,@royalswagg_: using=mx+to find  slope of that ass
389,3,0,0,3,2,@rugbysocklad: lads Nice gear http://tco/ThnXX1lC1M se scally lads trainers would get 
390,3,0,3,0,1,@rugbysocklad: Hell yeah bro http://tco/9yIb45UD6c fuck yeah sexy scally lad in hot gear
391,3,0,3,0,1,@rugbysocklad: Helping out mate http://tco/eMNAdO1QOj love scally play Fuck yeah
392,3,0,2,1,1,@rugbysocklad: Lads being Lads http://tco/f3UJcYJ4OF fuck yeah love scally lad action Hot trainers too
393,3,0,3,0,1,@savage_twotone: Next year bches  gonna be like you gotta prome you wont expose me &#128514;&#128514;&#128557;
394,3,0,3,0,1,@scallynikelad: &#8220;@sleazytwinks: So hot  @opcinjen: Lick  bch http://tco/JLoUkqDcOM&#8221; fuck yeah Eat that trainer diy fucker
395,3,0,3,0,1,@sierrabernia: &#8220;@T2G_CincoKilby: Yall think celebry pussy different from  locals &#128514;&#8221; yeah Meghan goods 
396,6,0,2,4,2,@sleepy_yongguk: saw an ajumma walk out in  beginning saying Wow th  so trash that cant even lten to  &#128514; lmaoo
397,3,0,3,0,1,@sniffsockslad: Need se sox http://tco/xydb1RchXh fuck yeah love kinky scally lad/ rank sox and sneaks
398,3,1,2,0,1,@snoleezey801: dont ever expose females like that Thats childh bch nigga shiiii
399,3,0,3,0,1,"@socass_: @00sexilexi00: @socass_ yasss

*trys new things wh bestfriend*

*bch who do you love*"
400,3,1,0,2,2,@socass_: Dude remember th wop video @00sexilexi00 http://tco/P3HEuBOQBu OMG WHERE DID YOU FIND THAT
401,3,0,2,1,1,@soxandjox: Thick raw fuck http://tco/g8RvUHCeBN Damn man pussy  getting workout
402,3,0,0,3,2,@soxdawg: RAWR  @skinrubberboi: My sexy French scally love him #frenchscally http://tco/5idQ3R5Akz sexy scally woof woof
403,3,0,3,0,1,@splurgb_: Nothin in life  free Some of you bches need to wre that on ya panties&#128557;&#128514;
404,3,0,3,0,1,@stephencdo: @currieburry if one of you bches want some of my burro can catch me at potosino huh Haha
405,3,1,2,0,1,@talibanshawtyy: Niggas whole hoes out here cuz Couldnt had said  better&#128588;
406,3,0,3,0,1,"@averagerocks: Hardcore way to eat Mac and cheese
1 Boil water 
2 Sno cheese powder
3 Drink boiling water 
4 Fuck bches"
407,3,0,3,0,1,@bravebird: #YoureNotMyType if my fade  perpetually fresher than yours Thats real ass bch re re
408,3,0,3,0,1,@judyann: annoying bch that love http://tco/8oxlQvQBrC JUDYANNS SO PRETTY
409,3,0,3,0,1,"@thotmouths: http://tco/aQKGOrAUxx

Lmao bch got on some huggies"
411,3,0,3,0,1,"@trestiffer: Hi bch 
No bch
Bye bch http://tco/RbcRXMRtQP"
412,3,0,3,0,1,@trurbot: does he look like bch @el_capacor
413,3,0,3,0,1,@whocoreyking: Chase money &#128176; not &#128581; hoes &#128111; &#128175;&#128175;&#58399;&#58399;&#58399;&#58399;
414,3,0,3,0,1,@whooligan__: cant stand dont know what want ass nigga &#128564; bch*
415,3,0,3,0,1,@wiganzlad: @MarkyCrumb: @gmail_shos: Im on my way http://tco/MqcZuXlbtT love #chavhot sexy scally fucker
416,3,1,2,0,1,@wmyRUDEass: se newly gay bches dont kno how sh works
417,3,0,3,0,1,@wmyRUDEass: When bch dont want real job just become strippers lol lol
418,3,0,3,0,1,@wodaeeex3: Awww Meat Meat In Feelinsi ainn my feelings bch
419,3,0,2,1,1,@wodaeeex3: Want Snake Bes  MY Industrial Piercin &amp; TattooDem hoe accessories dea &#128064;&#128064;&#128056;&#9749;
420,3,0,0,3,2,@worldtraveIs: Baby albino &#128034; http://tco/2tYTQJ3fec @Meeeesh1395
421,3,0,3,0,1,@worldwarzee_: se hoes aint loyal
422,3,1,2,0,1,@xoxoclauudia: YASSSSSS ORDERED CHINESE &#128079; bch you just ate tacos you fat fuck
423,3,0,3,0,1,@z0mbiedance: made that bch lunch @elizabethbatman Bches love lunch
424,6,2,4,0,1,"NO BRAINER
But as soon as th bch gets rich in polical power her views will change
POLITICAL WHORES http://tco/ekEPSjWcyU&#8221;"
425,3,0,3,0,1,pussy day keeps  devil away -@DoperThanYola
426,3,0,3,0,1,Aint that about bch What does that mean
427,3,0,3,0,1,All se bches want baby dont want no children
428,3,0,2,1,1,And bch you must be lost &#128514;&#128514;
429,3,0,3,0,1,Baby like being on your left side no bch you cant be re Cuz  street on that side and Twter said aint real if you do
430,6,0,1,5,2,Bae sounds like such ghetto word Use something else
431,3,1,2,0,1,Batter  wee cunt Jew cos he fucked my ex Emma nt battering  girls Ive nailedIve moved onstop being pussy do  urself
432,3,0,3,0,1,Bleed out hoe -Alexa
433,3,0,3,0,1,Boolin in  bando few bches
434,3,0,0,3,2,Brownies for my brownie love th movie &#128517;
435,3,0,3,0,1,But need bad bch thats hotter than me might be  realt sh PayNextDoor ever said Thats how be feelin everyday
436,3,1,2,0,1,By  way we do punch bches
437,3,0,3,0,1,Caesar  home  @Naewoodster: &#8220;@MjaySkillz: https://tco/mw5KAojKXBres so much th bch looks like Lets sta wh ape sh&#8221;&#128557;&#128557;
438,3,0,1,2,2,Chinese Maverick: We were communicating Comrade  know giving  imperialt Yanks  Birdie https://tco/38GZ1jerPS
439,3,0,3,0,1,"Dad say hi to my snapchat 
Dad &#9996;&#65039;&#9996;&#65039; duces bch &#128514;&#128514;&#128553;&#128553;"
440,6,0,5,1,1,Do you believe se hoes are not in fact loyal dagree wh that do believe are in fact  loyalest bunchse hoes
441,3,0,3,0,1,Dont know no ugly bches Dont know no broke niggas--@Kevin_Gates
442,3,0,3,0,1,Dont make me make you fall in live wh nigga like meee  birds 1&amp;2 are my favore songs by Weeknd
443,3,2,1,0,0,Dont worry about  nigga you see worry about  nigga you DONT see Dats da nigga fuckin yo bch
444,3,0,3,0,1,Dont you ever give my pussy away You keep  tight alright
445,3,0,3,0,1,"Dropped stack cause bch Im ON
-@1PoloBoy 
Song called Dope
Download  mixtape here: http://tco/LaCZ1e6TG7"
446,3,0,3,0,1,Dumb bches do dumb things
447,3,1,2,0,1,Eat  pussy like real nigga hungry
448,3,1,2,0,1,Eff  Lets go after  cripple http://tco/kSaMx1JPfV
449,3,0,2,1,1,Everything look better wh bch next to 
450,3,0,3,0,1,Facto @ShaunaSayomi: Who cares if you hoe when your ass looks like th http://tco/CJdT987aqf
451,3,0,3,0,1,For every bad bch re  nigga tired of fucking her
452,3,0,3,0,1,Foreign chick no lie Man that bch Beautiful
453,3,1,2,0,1,Fresh nigga so you kno need clean bch Who kno Im working cuz wanna see my team rich http://tco/Cgx3HNAK9A
454,3,0,3,0,1,Fuck 5/0 make my own rules Suck my dragon balls bch call me goku
455,3,0,0,3,2,Generate ASCII boxes wh NodeJS all see   abily to bring flappy-bird in node via ASCII tubes and bird ^_^ http://tco/lRJWDFhv7T
456,3,0,3,0,1,Get me that sh bch you  fine bear
457,3,1,2,0,1,Get your ass back to Detro ya fuckin wigger
458,3,0,3,0,1,Girls that dated okay aint mad yo unless you stabbed me in  hea no love hoe
